date,population,treatment,flask,,branch,Bud,bbch,percent,count,
03-Dec-19,sm,LLH,12,corsto,2,1,7,,,
03-Dec-19,sm,LLH,12,corsto,1,2,7,,,
03-Dec-19,sm,LLH,12,corsto,1,3,7,,,
03-Dec-19,sm,LLH,13,spibetB,1,5,7,,,
03-Dec-19,sm,LLH,13,spibetB,1,4,1,,,
03-Dec-19,sm,LLH,35,spibet,1,1,7,,,
03-Dec-19,sm,LLH,27,shecan,1,1,7,,,
03-Dec-19,sm,LLH,25,corsto,1,1,7,,,
03-Dec-19,sm,LHH,37,vibedu,1,2,7,,,
03-Dec-19,sm ,LLL,38,vibedu,1,4,7,,,
04-Dec-19,sm,LHL,17,vibedu,1,1,7,,,
04-Dec-19,sm,LHL,17,vibedu,2,8,7,,,
04-Dec-19,sm,LHL,17,vibedu,2,9,7,,,
04-Dec-19,sm,LHL,32,vibedu,2,2,7,,,
04-Dec-19,sm,LHL,32,vibedu,2,10,7,,,
04-Dec-19,sm,LHL,32,vibedu,2,12,7,,,
04-Dec-19,sm,LHH,5,vibedu,1,5,7,,,
04-Dec-19,sm,LHH,16,corsto,1,1,10,,,10cm green
04-Dec-19,mp,LHH,28,corsto,1,1,9,,,
04-Dec-19,mp,LHH,28,corsto,2,1,9,,,
04-Dec-19,mp,LHH,30,samrac,1,1,9,,,
04-Dec-19,mp,LHH,30,samrac,1,2,9,,,
04-Dec-19,mp,LHH,30,samrac,1,5,9,,,
04-Dec-19,sm,LHH,36,vibedu11,1,1,10,,,
04-Dec-19,sm,LHH,36,vibedu11,1,2,9,,,
04-Dec-19,sm,LHH,36,vibedu11,1,3,9,,,
04-Dec-19,sm,LHH,36,vibedu11,1,4,9,,,
04-Dec-19,sm,LHH,36,vibedu11,2,2,7,,,
04-Dec-19,sm,LHH,36,vibedu11,2,3,7,,,
04-Dec-19,sm,LHH,36,vibedu11,3,1,9,,,
04-Dec-19,sm,LHH,36,vibedu11,4,2,7,,,
04-Dec-19,sm,LHH,36,vibedu11,4,3,7,,,
04-Dec-19,sm,LHH,36,vibedu11,5,1,3,,,
04-Dec-19,sm,LHH,36,vibedu11,5,2,7,,,
04-Dec-19,sm,LHH,36,vibedu11,5,3,7,,,
04-Dec-19,mp,LHH,16,corsto,1,1,7,,,
04-Dec-19,mp,LHH,3,amealn,1,1,7,,,
04-Dec-19,mp,LHH,3,amealn,1,2,1,,,
04-Dec-19,mp,LHH,3,amealn,1,3,3,,,
04-Dec-19,mp,LHH,3,amealn,1,4,1,,,
04-Dec-19,mp,LHH,3,amealn,2,1,7,,,
04-Dec-19,mp,LHH,3,amealn,3,1,7,,,
04-Dec-19,mp,LHH,3,amealn,3,2,0,,,
04-Dec-19,mp,LHH,3,amealn,3,3,0,,,
04-Dec-19,mp,LHH,3,amealn,3,4,0,,,
04-Dec-19,mp,LHH,3,amealn,3,5,0,,,
04-Dec-19,mp,LHH,3,amealn,4,1,7,,,
04-Dec-19,sm,LLH,12,corst,1,1,10,,,
04-Dec-19,sm,LLH,12,corst,1,2,5,,,
04-Dec-19,sm,LLH,12,corst,1,3,5,,,
04-Dec-19,sm,LLH,12,corst,2,1,7,,,
04-Dec-19,sm,LLH,28,vibedu,1,3,5,,,
04-Dec-19,sm,LLH,28,vibedu,1,4,7,,,
04-Dec-19,sm,LLH,28,shecan,1,1,5,,,
04-Dec-19,sm,LLH,17,vibedu,1,2,7,,,
04-Dec-19,sm,LLH,17,vibedu,1,3,7,,,
04-Dec-19,sm,LLH,17,vibedu,1,4,7,,,
04-Dec-19,sm,LLH,17,vibedu,1,5,7,,,
04-Dec-19,sm,LLH,17,vibedu,1,7,7,,,
04-Dec-19,sm,LLH,37,vibedu,1,2,5,,,
04-Dec-19,sm,LLH,37,vibedu,1,3,5,,,
04-Dec-19,sm,LLH,9,sorsco,1,1,7,,,
04-Dec-19,mp,LLH,12,amealn,1,1,7,,,
04-Dec-19,mp,LLH,12,amealn,1,2,7,,,
04-Dec-19,mp,LLH,12,amealn,1,3,5,,,
04-Dec-19,mp,LLH,12,amealn,2,1,7,,,
04-Dec-19,mp,LLH,12,amealn,2,2,5,,,
04-Dec-19,mp,LLH,12,amealn,1,4,7,,,
04-Dec-19,mp,LLH,12,amealn,1,5,7,,,
04-Dec-19,mp,LLH,12,amealn,1,6,7,,,
04-Dec-19,mp,LLH,12,amealn,1,7,7,,,
04-Dec-19,mp,LLL,1,corsto,1,1,7,,,
04-Dec-19,mp,LLL,17,corsto,1,1,7,,,
05-Dec-19,mp,LHH,4,shecan,NA,NA,NA,,,7 flowers
05-Dec-19,sm,LHH,4,menfer,NA,NA,1,,8,
05-Dec-19,sm,LHH,4,spibet,1,6,1,,,
05-Dec-19,sm,LHH,4,spibetB,2,2,2,,,branchy
05-Dec-19,sm,LHH,4,spibetB,3,1,7,,,
05-Dec-19,sm,LHH,4,spibetB,3,4,3,,,
05-Dec-19,sm,LHH,4,spibetB,4,1,7,,,
05-Dec-19,sm,LHH,4,spibetB,4,2,3,,,
05-Dec-19,sm,LHH,4,spibetB,4,3,3,,,
05-Dec-19,sm,LHH,4,spibetB,4,4,3,,,
05-Dec-19,sm,LHH,4,spibetB,4,5,3,,,
05-Dec-19,sm,LHH,4,spibetB,5,1,1,,,
05-Dec-19,sm,LHH,4,spibetB,5,2,1,,,
05-Dec-19,sm,LHH,4,spibetB,5,3,3,,,
05-Dec-19,sm,LHH,4,spibetB,5,4,1,,,
05-Dec-19,sm,LHH,4,spibetB,6,1,7,,,
05-Dec-19,mp,LHH,28,corsto,1,1,7,,,
05-Dec-19,mp,LHH,28,corsto,2,1,7,,,
05-Dec-19,mp,LHH,28,vacmem,NA,NA,3,,8,
05-Dec-19,mp,LHH,28,vacmem,NA,NA,7,,5,
05-Dec-19,mp,LHH,3,amealn,1,1,7,,,
05-Dec-19,mp,LHH,,,,2,3,,,
05-Dec-19,mp,LHH,,,,3,3,,,
05-Dec-19,mp,LHH,,,,4,0,,,
05-Dec-19,mp,LHH,,,2,1,7,,,
05-Dec-19,mp,LHH,,,3,1,7,,,
05-Dec-19,mp,LHH,,,,2,1,,,
05-Dec-19,mp,LHH,,,,3,1,,,
05-Dec-19,mp,LHH,,,,4,1,,,
05-Dec-19,mp,LHH,,,,5,1,,,
05-Dec-19,mp,LHH,,,4,1,1,,,
05-Dec-19,mp,LHH,,,5,1,7,,,
05-Dec-19,mp,LHH,,,,2,1,,,
05-Dec-19,sm,LHH,40,amelan,1,1,1,,,
05-Dec-19,sm,LHH,,,,2,1,,,
05-Dec-19,sm,LHH,,,,3,1,,,
05-Dec-19,sm,LHH,,,,4,1,,,
05-Dec-19,sm,LHH,,,,5,1,,,
05-Dec-19,sm,LHH,,,,6,0,,,
05-Dec-19,sm,LHH,,,2,1,1,,,
05-Dec-19,sm,LHH,,,,2,1,,,
05-Dec-19,sm,LHH,,,3,1,1,,,
05-Dec-19,sm,LHH,,,,2,1,,,
05-Dec-19,sm,LHH,,,,3,1,,,
05-Dec-19,sm,LHH,,,,4,1,,,
05-Dec-19,sm,LHH,,,,5,1,,,
05-Dec-19,sm,LHH,,,,6,0,,,
05-Dec-19,sm,LHH,,,,7,0,,,
05-Dec-19,sm,LHH,,,4,1,1,,,
05-Dec-19,sm,LHH,,,,2,0,,,
05-Dec-19,sm,LHH,,,,3,0,,,
05-Dec-19,sm,LHH,,,1,7,0,,,
05-Dec-19,sm,LHH,,,1,8,0,,,
05-Dec-19,sm,LHH,,,5,1,1,,,
05-Dec-19,sm,LHH,,,,2,0,,,
05-Dec-19,sm,LHH,,,,3,1,,,
05-Dec-19,sm,LHH,,,,4,0,,,
05-Dec-19,sm,LHH,,,,5,0,,,
05-Dec-19,sm,LHH,,vibedu,1,1,10,,,
05-Dec-19,sm,LHH,,,1,2,11,,,
05-Dec-19,sm,LHH,,,1,3,10,,,
05-Dec-19,sm,LHH,,,1,4,0,,,
05-Dec-19,sm,LHH,,,1,5,0,,,
05-Dec-19,sm,LHH,,,1,6,7,,,
05-Dec-19,sm,LHH,,,1,7,3,,,
05-Dec-19,sm,LHH,,,1,8,7,,,
05-Dec-19,sm,LHH,,,1,9,7,,,
05-Dec-19,sm,LHH,,,1,10,3,,,
05-Dec-19,sm,LHH,,,1,11,3,,,
05-Dec-19,sm,LHH,,,1,12,3,,,
05-Dec-19,sm,LHH,,,1,13,3,,,
05-Dec-19,sm,LHH,,,1,14,9,,,
05-Dec-19,sm,LHH,,,1,15,9,,,
05-Dec-19,sm,LHH,26,loninv,1,2,7,,,
05-Dec-19,sm,LHH,,loninv,1,3,7,,,
05-Dec-19,sm,LHH,,loninv,1,4,3,,,
05-Dec-19,sm,LHH,,loninv,1,5,3,,,
05-Dec-19,sm,LHH,16,corsto,1,1,10,,,
05-Dec-19,sm,LHH,,corsto,1,2,7,,,
05-Dec-19,sm,LHH,,corsto,1,3,7,,,
05-Dec-19,sm,LHH,,corsto,1,4,9,,,
05-Dec-19,sm,LHH,,corsto,1,5,9,,,
05-Dec-19,sm,LHH,,vacmem,1,,3,,4,
05-Dec-19,mp,LHH,17,vibedu,1,1,3,,,
05-Dec-19,mp,LHH,,vibedu,1,2,1,,,
05-Dec-19,mp,LHH,,vibedu,1,3,1,,,
05-Dec-19,mp,LHH,,vibedu,1,4,1,,,
05-Dec-19,mp,LHH,,vibedu,1,5,1,,,
05-Dec-19,mp,LHH,,vibedu,1,6,3,,,
05-Dec-19,mp,LHH,,vibedu,1,7,3,,,
05-Dec-19,mp,LHH,,vibedu,2,8,3,,,
05-Dec-19,mp,LHH,,vibedu,2,9,1,,,
05-Dec-19,mp,LHH,,vibedu,3,10,3,,,
05-Dec-19,mp,LHH,,vibedu,3,11,1,,,
05-Dec-19,mp,LHH,,vibedu,3,12,1,,,
05-Dec-19,mp,LHH,,vibedu,4,13,3,,,
05-Dec-19,mp,LHH,,vibedu,4,14,1,,,
05-Dec-19,mp,LHH,,vibedu,4,15,1,,,
05-Dec-19,mp,LHH,,vibedu,4,16,3,,,
05-Dec-19,mp,LHH,,vibedu,4,17,1,,,
05-Dec-19,mp,LHH,,alninc,1,1,3,,,
05-Dec-19,sm,LHH,36,vibedu11,1,1,11,,,
05-Dec-19,sm,LHH,,,,2,9,,,
05-Dec-19,sm,LHH,,,,3,9,,,
05-Dec-19,sm,LHH,,,,4,9,,,
05-Dec-19,sm,LHH,,,,5,3,,,
05-Dec-19,sm,LHH,,,,6,1,,,
05-Dec-19,sm,LHH,,,2,1,3,,,
05-Dec-19,sm,LHH,,,,2,9,,,
05-Dec-19,sm,LHH,,,,3,9,,,
05-Dec-19,sm,LHH,,,3,1,9,,,
05-Dec-19,sm,LHH,,,,2,9,,,
05-Dec-19,sm,LHH,,,,3,7,,,
05-Dec-19,sm,LHH,,,4,1,3,,,
05-Dec-19,sm,LHH,,,,2,7,,,
05-Dec-19,sm,LHH,,,,3,7,,,
05-Dec-19,sm,LHH,,,5,1,3,,,
05-Dec-19,sm,LHH,,,,2,7,,,
05-Dec-19,sm,LHH,,,,3,7,,,
05-Dec-19,sm,LHH,,,6,1,7,,,
05-Dec-19,sm,LHH,,,7,1,3,,,
05-Dec-19,sm,LHH,,,,2,9,,,
05-Dec-19,sm,LHH,,,,3,3,,,
05-Dec-19,sm,LHH,,,8,1,7,,,
05-Dec-19,sm,LHH,,,,2,7,,,
05-Dec-19,sm,LHH,5,loninv ,1,1,1,,,
05-Dec-19,sm,LHH,,,2,1,1,,,
05-Dec-19,sm,LHH,,,3,1,1,,,
05-Dec-19,sm,LHH,,,4,1,1,,,
05-Dec-19,sm,LHH,,,5,1,1,,,
05-Dec-19,sm,LHH,,,6,1,1,,,
05-Dec-19,sm,LHH,,,7,1,1,,,
05-Dec-19,sm,LHH,,,8,1,1,,,
05-Dec-19,sm,LHH,,spibet,,,3,,12,
05-Dec-19,sm,LHH,,,,,1,,5,
05-Dec-19,sm,LHH,,bepap,1,1,1,,,
05-Dec-19,sm,LHH,,,,2,1,,,
05-Dec-19,sm,LHH,,,,3,1,,,
05-Dec-19,sm,LHH,,,,4,1,,,
05-Dec-19,sm,LHH,,,,5,1,,,
05-Dec-19,sm,LHH,,,2,1,1,,,
05-Dec-19,sm,LHH,,,,2,1,,,
05-Dec-19,sm,LHH,,vibedu,1,7,7,,,
05-Dec-19,sm,LHH,,,,1,3,,,
05-Dec-19,sm,LHH,,,,2,1,,,
05-Dec-19,sm,LHH,,,,3,1,,,
05-Dec-19,sm,LHH,,,,4,0,,,
05-Dec-19,sm,LHH,,,,5,1,,,
05-Dec-19,sm,LHH,,,,6,0,,,
05-Dec-19,sm,LHH,,,,8,0,,,
05-Dec-19,sm,LHH,,,2,1,3,,,
05-Dec-19,sm,LHH,,,,2,3,,,
05-Dec-19,sm,LHH,,,,3,3,,,
05-Dec-19,sm,LHH,,,3,1,3,,,
05-Dec-19,sm,LHH,,,,2,3,,,
05-Dec-19,sm,LHH,,,,3,3,,,
05-Dec-19,sm,LHH,,,4,1,3,,,
05-Dec-19,sm,LHH,,,,2,3,,,
05-Dec-19,sm,LHH,,,,3,3,,,
05-Dec-19,sm,LHH,,,5,1,3,,,
05-Dec-19,sm,LHH,,,,2,3,,,
05-Dec-19,sm,LHH,,,,3,3,,,
05-Dec-19,sm,LHH,,,,4,3,,,
05-Dec-19,sm,LHH,,,,5,3,,,
05-Dec-19,mp,LHH,7,spipyr,,,1,,4,
05-Dec-19,mp,LHH,,,,,3,,3,
05-Dec-19,mp,LHH,,riblac,1,1,3,,,
05-Dec-19,mp,LHH,,,1a,1,3,,,
05-Dec-19,mp,LHH,,,1b,1,3,,,
05-Dec-19,mp,LHH,,,1c,1,3,,,
05-Dec-19,mp,LHH,,,2,1,3,,,
05-Dec-19,mp,LHH,,,2a,1,3,,,
05-Dec-19,mp,LHH,,,2b,1,3,,,
05-Dec-19,mp,LHH,,,2c,1,3,,,
05-Dec-19,mp,LHH,,,NA,NA,1,,14,
05-Dec-19,mp,LHH,6,corsto,,1,7,,7,
05-Dec-19,mp,LHH,,,,2,3,,,
05-Dec-19,mp,LHH,,,,3,3,,,
05-Dec-19,mp,LHH,,,,4,3,,,
05-Dec-19,mp,LHH,,,,5,3,,,
05-Dec-19,mp,LHH,,rubpar,,1,1,,,
05-Dec-19,mp,LHH,,,,2,1,,,
05-Dec-19,mp,LHH,,,,3,1,,,
05-Dec-19,mp,LHH,,,,4,1,,,
05-Dec-19,mp,LHH,,,,5,1,,,
05-Dec-19,mp,LHH,,,,6,1,,,
05-Dec-19,mp,LHH,,,,7,1,,,
05-Dec-19,mp,LHH,,riblac,1,1,3,,,
05-Dec-19,mp,LHH,,,2,1,3,,,
05-Dec-19,mp,LHH,,,NA,NA,3,,10,
05-Dec-19,mp,LHH,,,,,1,,8,
05-Dec-19,sm,LHH,14,acegla,1,1,3,,,
05-Dec-19,sm,LHH,,,,2,3,,,
05-Dec-19,sm,LHH,,,,3,3,,,
05-Dec-19,sm,LHH,,,,4,3,,,
05-Dec-19,sm,LHH,,,,5,3,,,
05-Dec-19,sm,LHH,,,,6,3,,,
05-Dec-19,sm,LHH,,,,7,3,,,
05-Dec-19,sm,LHH,,,,8,3,,,
05-Dec-19,sm,LHH,,,,9,3,,,
05-Dec-19,sm,LHH,,,,10,3,,,
05-Dec-19,sm,LHH,,,2,1,3,,,
05-Dec-19,sm,LHH,,,,2,3,,,
05-Dec-19,sm,LHH,,,,3,3,,,
05-Dec-19,sm,LHH,,,,4,3,,,
05-Dec-19,sm,LHH,,,,5,3,,,
05-Dec-19,sm,LHH,7,corsto,1,1,3,,,branched
05-Dec-19,sm,LHH,,corsto,1,2,1,,,
05-Dec-19,sm,LHH,,corsto,1,3,1,,,
05-Dec-19,sm,LHH,,corsto,1,4,1,,,
05-Dec-19,sm,LHH,,corsto,1,5,1,,,
05-Dec-19,sm,LHH,,corsto,2,1,1,,,
05-Dec-19,sm,LHH,,corsto,3,1,1,,,
05-Dec-19,sm,LHH,,corsto,4,1,1,,,
05-Dec-19,sm,LHH,,corsto,4,1,1,,,
05-Dec-19,sm,LHH,,corsto,4,2,1,,,
05-Dec-19,sm,LHH,,corsto,4,3,1,,,
05-Dec-19,sm,LHH,,corsto,4,4,1,,,
05-Dec-19,mp,LHH,12,riblac,1,1,3,,,
05-Dec-19,mp,LHH,,riblac,2,1,3,,,
05-Dec-19,mp,LHH,,riblac,2b,1,3,,,
05-Dec-19,mp,LHH,,riblac,2c,1,3,,,
05-Dec-19,mp,LHH,,riblac,3,1,3,,,
05-Dec-19,mp,LHH,,riblac,NA,NA,1,,37,
05-Dec-19,sm,LHH,11,vacmem,NA,NA,1,,8,
05-Dec-19,sm,LHH,,rubpar,1,1,1,,,
05-Dec-19,sm,LHH,,rubpar,1,2,1,,,
05-Dec-19,sm,LHH,,rubpar,1,3,1,,,
05-Dec-19,sm,LHH,,rubpar,1,4,1,,,
05-Dec-19,sm,LHH,,rubpar,1,5,1,,,
05-Dec-19,sm,LHH,,spipyr,NA,NA,1,,11,
05-Dec-19,sm,LHH,37,symalb,NA,NA,1,,10,
05-Dec-19,,LHH,,vibedu,1,1,3,,,
05-Dec-19,,LHH,,vibedu,1,2,9,,,
05-Dec-19,,LHH,,vibedu,1,3,9,,,
05-Dec-19,,LHH,,vibedu,1,4,9,,,
05-Dec-19,,LHH,,vibedu,1,5,3,,,
05-Dec-19,,LHH,,vibedu,1,6,9,,,
05-Dec-19,sm,LHH,33,vibedu,1,1,7,,,
05-Dec-19,,LHH,,vibedu,1,2,3,,,
05-Dec-19,,LHH,,vibedu,1,3,3,,,
05-Dec-19,,LHH,,vibedu,1,4,1,,,
05-Dec-19,,LHH,,vibedu,1,5,1,,,
05-Dec-19,,LHH,,vibedu,1,6,1,,,
05-Dec-19,,LHH,,vibedu,1,7,1,,,
05-Dec-19,,LHH,,vibedu,1,8,1,,,
05-Dec-19,sm,LHH,17,spibet,NA,NA,3,,3,
05-Dec-19,,LHH,,spibet,NA,NA,1,,1,
05-Dec-19,,LHH,,spibet,NA,NA,1,,7,
05-Dec-19,,LHH,,vibedu,1,1,7,,,
05-Dec-19,,LHH,,,1,2,9,,,
05-Dec-19,,LHH,,,1,3,1,,,
05-Dec-19,,LHH,,,1,4,7,,,
05-Dec-19,,LHH,,,1,5,1,,,
05-Dec-19,,LHH,,,1,6,1,,,
05-Dec-19,,LHH,,,1,7,0,,,
05-Dec-19,,LHH,,,1,8,3,,,
05-Dec-19,,LHH,,,1,9,3,,,
05-Dec-19,,LHH,,,1,10,3,,,
05-Dec-19,,LHH,,,1,11,0,,,
05-Dec-19,,LHH,,,1,12,3,,,
05-Dec-19,,LHH,,,2,1,7,,,
05-Dec-19,,LHH,,,2,2,9,,,
05-Dec-19,,LHH,,,2,3,7,,,
05-Dec-19,,LHH,,,2,4,3,,,
05-Dec-19,sm,LHH,6,vacmem,2,,1,,7,
05-Dec-19,sm,LHH,2,loninv,1,1,3,,,
05-Dec-19,,LHH,,,1,2,7,,,
05-Dec-19,,LHH,,,1,3,3,,,
05-Dec-19,,LHH,,,1,4,3,,,
05-Dec-19,,LHH,,,1,5,7,,,
05-Dec-19,,LHH,,,1,6,3,,,
05-Dec-19,,LHH,,,1,7,1,,,
05-Dec-19,,LHH,,,1,8,1,,,
05-Dec-19,,LHH,,,1,9,7,,,
05-Dec-19,,LHH,,,1,10,3,,,
05-Dec-19,,LHH,,,1,11,7,,,
05-Dec-19,,LHH,,,2,1,7,,,
05-Dec-19,,LHH,,shecan,1,1,3,,,
05-Dec-19,,LHH,,,1b,1,3,,,
05-Dec-19,,LHH,,,2,1,3,,,
05-Dec-19,,LHH,,riblac,1,1,1,,,
05-Dec-19,,LHH,,,NA,NA,1,,3,
05-Dec-19,sm,LHH,12,corsto,1,1,3,,,
05-Dec-19,mp,LHH,39,corsto,1,1,3,,,
05-Dec-19,mp,LHH,,,1,2,3,,,
05-Dec-19,mp,LHH,,,2,1,3,,,
05-Dec-19,mp,LHH,,,2,2,3,,,
05-Dec-19,mp,LHH,,,3,1,3,,,
05-Dec-19,mp,LHH,,,4,1,3,,,
05-Dec-19,mp,LHH,,,5,1,1,,,
05-Dec-19,mp,LHH,,,6,1,3,,,
