day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t,Final.percent,Final.percent,
27,mp,HC_HP_LF,9,2,rubpar,0,100,NA,3,15,1,85,NA,NA,7,NA,NA,NA,,,
27,mp,HC_HP_LF,9,2,sorsco,15,100,1,1,100,NA,NA,NA,NA,NA,y,NA,NA,,,
27,sm,HC_HP_LF,7,2,acegla,3,100,4,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,2,2,alninc,3,100,NA,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,3,2,alninc,3,100,NA,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,11,2,loninv,15,40,10,3,10,1,90,NA,NA,10,NA,11,60,,,
27,mp,HC_HP_LF,6,3,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,6,3,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,wjt,3,spipyr,11,100,1,11,20,9,10,3,10,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,wjgt,3,vacmem,3,100,NA,7,15,3,40,1,20,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,6,3,betpap,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,12,3,shecan,3,100,NA,3,100,NA,NA,NA,NA,NA,y,NA,NA,,,
27,sm,HC_HP_LF, xx,3,sorsco,0,100,NA,7,5,3,55,1,45,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, xx,3,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, oc25,3,vacmem,3,100,NA,10,5,9,15,7,15,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,A,4,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,11,4,samrac,10,50,2,1,100,NA,NA,NA,NA,1,NA,3,50,,,
27,mp,HC_HP_LF,,4,spibet,9,100,1,11,50,0,50,NA,NA,4,NA,NA,NA,,,
27,mp,HC_HP_LF,A,4,vacmem,7,100,50,10,5,9,5,7,10,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,5,4,alninc,9,100,1,7,70,3,30,NA,NA,7,NA,NA,NA,,,
27,sm,HC_HP_LF,7,4,poptre,7,25,16,3,100,NA,NA,NA,NA,NA,NA,3,75,,,
27,sm,HC_HP_LF, w/10,4,rubpar,7,100,1,9,25,7,25,3,50,4,NA,NA,NA,,,
27,sm,HC_HP_LF,5,4,sorsco,11,100,2,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,7,5,acegla,7,10,10,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,A,5,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,5,symalb,NA,NA,NA,11,30,10,15,9,5,26,NA,NA,NA,,,
27,mp,HC_HP_LF,,5,symalb,NA,NA,NA,11,30,10,5,7,5,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,10,5,loninv,17,100,2,15,15,10,15,3,50,15,y,,,,,
27,sm,HC_HP_LF,8,5,popbal,7,50,2,NA,NA,NA,NA,NA,NA,NA,NA,3,50,,,
27,sm,HC_HP_LF,,5,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,,5,spibet,15,100,NA,10,50,7,25,3,25,4,NA,NA,NA,,,
27,mp,HC_HP_LF,,6,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,6,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,6,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,6,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, B,6,betpap,NA,NA,NA,9,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,13,6,corsto,15,100,1,11,100,NA,NA,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_LF,3,6,vibedu,17,100,1,15,40,9,15,3,40,7,y,NA,NA,,,
27,mp,HC_HP_LF,2,7,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,8,7,amealn,11,100,1,11,10,11,10,9,40,11,NA,NA,NA,,,
27,mp,HC_HP_LF,9,7,sorsco,11,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,tml,7,vacmem,7,50,NA,10,10,9,10,7,10,NA,NA,1,50,,,
27,sm,HC_HP_LF,13,7,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,,7,spibet,10,100,1,7,100,NA,NA,NA,NA,1,NA,NA,NA,,,
27,sm,HC_HP_LF,,7,spipyr,15,100,1,10,60,1,40,NA,NA,5,NA,NA,NA,,,
27,sm,HC_HP_LF, oc21,7,vacmem,3,100,NA,11,25,10,10,9,20,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,10,8,corsto,15,100,6,11,45,10,30,7,15,7,NA,NA,NA,,,
27,mp,HC_HP_LF,,8,spibet,17,100,1,7,100,,,NA,NA,5,NA,NA,NA,,,
27,mp,HC_HP_LF,,8,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,11,8,vibedu,10,30,3,11,20,10,10,7,10,11,NA,9,70,,,
27,sm,HC_HP_LF,6,8,betpap,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,9,8,riblac,10,100,3,15,30,10,30,3,40,9,NA,NA,NA,,,
27,sm,HC_HP_LF, ,8,spibet,9,100,1,15,30,11,15,9,10,13,NA,NA,NA,,,
27,mp,HC_HP_LF,5,9,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,10,9,loninv,3,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,7,9,samrac,0,100,2,7,50,1,50,NA,NA,4,NA,NA,NA,,,
27,mp,HC_HP_LF,7,9,samrac,0,100,NA,7,25,1,75,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_LF, #3,9,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,8,9,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,8,9,shecan,11,100,1,9,50,7,30,7,15,NA,y,NA,NA,,,
27,sm,HC_HP_LF,,9,spibet,15,100,1,17,5,15,10,10,20,19,NA,NA,NA,,,
27,mp,HC_HP_LF,9,10,alninc,10,75,4,0,100,NA,NA,NA,NA,NA,NA,9,25,,,
27,mp,HC_HP_LF,10,10,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,2,10,popbal,7,60,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,6,10,popbal,7,25,4,0,100,NA,NA,NA,NA,4,NA,3,75,,,
27,sm,HC_HP_LF,7,10,amealn,11,100,1,10,60,9,40,,,10,NA,NA,NA,,,
27,sm,HC_HP_LF, w10,10,rubpar,3,100,1,3,75,1,25,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,12,10,shecan,1,100,NA,1,100,NA,NA,NA,NA,NA,y,NA,NA,,,
27,sm,HC_HP_LF, A,10,vibedu,17,20,5,17,30,11,15,8,5,16,NA,15,40,,,
27,mp,HC_HP_LF,8,11,amealn,11,20,5,9,65,7,35,NA,NA,6,NA,10,40,,,
27,mp,HC_HP_LF,8,11,popbal,7,50,6,NA,NA,NA,NA,NA,NA,NA,NA,3,50,,,
27,mp,HC_HP_LF,4,11,shecan,9,100,3,10,15,9,15,7,5,NA,y,NA,NA,,,
27,mp,HC_HP_LF,LL,11,symalb,NA,NA,NA,10,50,9,10,7,15,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,5,11,betpap,7,100,NA,7,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,11,11,riblac,9,100,1,15,10,11,20,9,30,10,NA,NA,NA,,,
27,sm,HC_HP_LF,,11,sorsco,11,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,,11,vibedu,15,100,6,3,100,NA,NA,NA,NA,1,NA,,,,,
27,mp,HC_HP_LF,G eg,12,poptre,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,2,12,samrac,7,100,2,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,8,12,shecan,7,15,8,7,10,3,80,NA,NA,NA,y,3,85,,,
27,mp,HC_HP_LF,tml,12,spibet,9,100,1,9,25,1,75,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_LF,8,12,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, B,12,poptre,9,25,4,0,100,NA,NA,NA,NA,NA,NA,7,25,,,
27,sm,HC_HP_LF,10,12,shecan,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,3,13,acegla,7,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,9,13,alninc,15,100,1,11,90,10,10,,,10,NA,NA,NA,,,
27,mp,HC_HP_LF,1,13,rhoalb,10,85,6,7,5,3,50,1,45,NA,NA,7,15,,,
27,mp,HC_HP_LF,4,13,symalb,NA,NA,NA,11,5,19,50,9,5,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,7,13,acegla,1,100,2,1,100,,,,,,,,,,,
27,sm,HC_HP_LF,10,13,amealn,11,100,1,11,20,10,20,9,60,10,,,,,,
27,sm,HC_HP_LF, A,13,betpap,9,100,1,9,65,7,35,,,6,,,,,,
27,sm,HC_HP_LF,12,13,sorsco,15,30,3,7,100,,,,,,,11,70,,,
27,mp,HC_HP_LF,3,14,alninc,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,4,14,alninc,9,100,1,7,40,3,60,NA,NA,8,NA,NA,NA,,,
27,mp,HC_HP_LF,10,14,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,2,14,spipyr,9,70,3,7,20,3,30,1,30,NA,NA,3,30,,,
27,sm,HC_HP_LF,6,14,amealn,10,30,NA,9,100,,,,,19,NA,9,70,,,
27,sm,HC_HP_LF, CLA,14,amealn,10,60,3,10,25,7,5,3,70,20,NA,3,40,,,
27,sm,HC_HP_LF,10,14,betpap,9,100,1,9,100,NA,NA,NA,NA,3,NA,NA,NA,,,
27,sm,HC_HP_LF,8,14,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,15,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,15,popbal,7,100,3,7,100,NA,NA,NA,NA,1,NA,NA,NA,,,
27,mp,HC_HP_LF,,15,spipyr,1,100,NA,3,20,1,30,0,50,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,15,symalb,NA,NA,NA,7,25,3,30,1,15,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,2,15,alnvir,1,100,1,1,25,0,75,NA,NA,8,NA,NA,NA,,,
27,sm,HC_HP_LF,8,15,corsto,9,100,1,9,100,,,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,2,15,menfer,1,100,9,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,9,15,vibedu,15,100,1,15,85,11,15,NA,NA,7,NA,NA,NA,,,
27,mp,HC_HP_LF,8,16,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,6,16,shecan,3,100,1,3,100,NA,NA,NA,NA,NA,y,NA,NA,,,
27,mp,HC_HP_LF,9,16,symalb,NA,NA,NA,9,50,7,30,3,20,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,9,16,vibedu,17,100,3,11,50,11,10,3,40,19,NA,,,,,
27,sm,HC_HP_LF,6,16,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,10,16,loninv,10,100,2,3,40,1,60,NA,NA,11,NA,NA,NA,missing,,
27,sm,HC_HP_LF,11,16,loninv,10,100,2,10,20,9,10,7,10,11,NA,NA,NA,,,
27,sm,HC_HP_LF, oc21,16,vacmem,1,100,NA,7,5,3,20,1,75,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,5,17,corsto,17,100,2,10,60,1,40,NA,NA,5,NA,NA,NA,,,
27,mp,HC_HP_LF,11,17,rhoalb,11,60,5,1,100,NA,NA,NA,NA,NA,NA,10,40,,,
27,mp,HC_HP_LF,csf,17,riblac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,9,17,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,2,17,acegla,7,100,1,7,25,3,75,NA,NA,8,NA,NA,NA,,,
27,sm,HC_HP_LF,2,17,alnvir,3,100,3,9,10,3,90,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, area w/ 9,17,spipyr,9,100,1,10,40,9,20,1,40,5,NA,NA,NA,,,
27,sm,HC_HP_LF, oc21,17,vacmem,11,10,NA,11,10,10,15,9,10,NA,y,NA,NA,,,
27,mp,HC_HP_LF,3,18,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,9,18,alninc,11,100,1,11,15,10,85,NA,NA,6,NA,NA,NA,,,
27,mp,HC_HP_LF,6,18,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,10,18,sorsco,11,70,3,NA,NA,NA,NA,NA,NA,NA,NA,9,30,,,
27,sm,HC_HP_LF,14,18,acegla,9,85,6,9,30,7,15,3,55,6,NA,3,15,,,
27,sm,HC_HP_LF,4,18,corsto,11,100,1,10,25,1,75,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, cl,18,symalb,NA,NA,NA,9,20,7,10,3,30,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, oc21,18,vacmem,7,10,NA,9,10,3,90,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,Geg,19,poptre,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,9,19,rubpar,3,100,NA,7,20,3,20,1,60,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,Aeg,19,symalb,NA,NA,NA,9,10,7,10,3,5,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,2,19,vibedu,7,100,1,10,15,3,85,NA,NA,6,NA,NA,NA,,,
27,sm,HC_HP_LF,3,19,amealn,10,100,3,7,15,3,85,NA,NA,15,NA,NA,NA,,,
27,sm,HC_HP_LF,7,19,shecan,10,50,2,9,5,7,20,3,75,NA,y,7,50,,,
27,sm,HC_HP_LF,1,19,sorsco,15,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,,,,
27,sm,HC_HP_LF, A32,19,spibet,17,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,8,20,amealn,11,40,5,10,30,9,10,7,50,33,NA,10,60,,,
27,mp,HC_HP_LF,9,20,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,9,20,rhoalb,15,100,1,11,50,10,25,7,15,8,NA,NA,NA,,,
27,mp,HC_HP_LF,12,20,sorsco,7,30,3,NA,NA,NA,NA,NA,NA,NA,NA,1,70,,,
27,sm,HC_HP_LF,14,20,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,pop tre,
27,sm,HC_HP_LF,3,20,popbal,11,100,1,9,85,7,15,NA,NA,6,NA,NA,NA,,,
27,sm,HC_HP_LF,8,20,popbal,10,100,4,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
27,sm,HC_HP_LF,2,20,symalb,NA,NA,NA,9,10,7,20,3,20,,NA,NA,NA,,,
27,mp,HC_HP_LF,10,21,popbal,7,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,2,21,samrac,1,100,NA,7,100,,,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,9,21,sorsco,15,100,1,11,60,3,40,NA,NA,5,NA,NA,NA,,,
27,mp,HC_HP_LF,2,21,vibedu,7,100,1,15,25,7,25,3,50,4,NA,NA,NA,,,
27,sm,HC_HP_LF,11,21,acegla,7,25,4,0,100,NA,NA,NA,NA,2,NA,3,75,,,
27,sm,HC_HP_LF,8,21,popbal,9,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, A8,21,spibet,15,100,1,9,10,7,30,3,50,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,2,21,vibedu,17,50,6,11,30,10,20,3,50,16,NA,10,30,,,
27,mp,HC_HP_LF,4,22,loninv,3,100,NA,3,25,1,75,NA,NA,8,NA,NA,NA,,,
27,mp,HC_HP_LF,10,22,loninv,3,100,NA,3,50,1,50,NA,NA,8,NA,NA,NA,,,
27,mp,HC_HP_LF,8,22,riblac,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,A,22,spipyr,10,100,1,10,40,7,20,3,20,5,NA,NA,NA,,,
27,sm,HC_HP_LF,1,22,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,8,22,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, cl,22,symalb,NA,NA,NA,9,10,3,50,1,40,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, oc25,22,vacmem,3,100,NA,10,5,9,10,3,60,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,5,23,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,5,23,samrac,11,50,2,1,100,NA,NA,NA,NA,NA,NA,3,50,,,
27,mp,HC_HP_LF,4,23,shecan,10,100,1,11,25,7,50,3,25,,y,NA,NA,,,
27,mp,HC_HP_LF,wjt,23,spipyr,1,100,5,11,5,9,30,7,25,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,11,23,betpap,10,100,3,10,30,70,,NA,NA,6,NA,NA,NA,,,
27,sm,HC_HP_LF,11,23,riblac,3,100,1,11,15,9,30,3,45,6,NA,NA,NA,,,
27,sm,HC_HP_LF, cl,23,rubpar,7,50,4,7,50,1,50,NA,NA,4,NA,3,50,,,
27,sm,HC_HP_LF, cl,23,symalb,NA,NA,NA,7,35,3,65,,,14,NA,NA,NA,,,
27,mp,HC_HP_LF,,24,alninc,9,100,1,9,50,7,50,NA,NA,6,NA,NA,NA,,,
27,mp,HC_HP_LF,,24,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,24,spibet,1,100,1,9,25,3,50,0,25,4,NA,NA,NA,,,
27,mp,HC_HP_LF,,24,vibedu,10,15,8,10,70,9,30,,,3,NA,3,85,,,
27,sm,HC_HP_LF,14,24,acegla,7,45,14,3,100,NA,NA,NA,NA,NA,NA,3,55,,,
27,sm,HC_HP_LF,1,24,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,12,24,popbal,7,50,4,3,100,NA,NA,NA,NA,1,NA,3,50,,,
27,mp,HC_HP_LF,5,25,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,missing,
27,mp,HC_HP_LF,4,25,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,10,25,corsto,15,100,1,11,85,0,15,,,6,NA,NA,NA,,,
27,mp,HC_HP_LF,9,25,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,5,25,acegla,7,25,4,7,5,3,80,1,15,18,NA,3,75,,,
27,sm,HC_HP_LF,9,25,betpap,9,100,NA,9,50,7,50,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_LF,9,25,corsto,15,100,8,11,25,10,65,9,10,11,,NA,NA,,,
27,sm,HC_HP_LF,11,25,vibedu,17,30,6,11,10,10,10,9,20,17,,11,30,,,
27,mp,HC_HP_LF,11,26,acegla,9,25,12,3,75,1,25,NA,NA,4,NA,7,5,,,
27,mp,HC_HP_LF,aLl,26,alninc,10,100,2,10,15,9,45,7,40,13,NA,NA,NA,,,
27,mp,HC_HP_LF,6,26,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,11,26,shecan,7,25,4,10,15,9,25,7,25,NA,y,NA,NA,,,
27,sm,HC_HP_LF,3,26,alninc,3,100,NA,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,2,26,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, #3,26,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,12,26,popbal,7,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,Asslope,27,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,12,27,sorsco,11,50,2,1,100,NA,NA,NA,NA,NA,NA,10,50,,,
27,mp,HC_HP_LF,wjt,27,vacmem,10,90,NA,10,10,9,30,7,50,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,wjt,27,vacmem,3,100,NA,3,10,1,50,0,40,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,1,27,alninc,9,70,3,11,10,10,20,9,40,20,NA,7,30,,,
27,sm,HC_HP_LF,11,27,corsto,15,100,2,9,100,NA,NA,NA,NA,3,NA,NA,NA,,,
27,sm,HC_HP_LF,7,27,poptre,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,3,27,symalb,NA,NA,NA,10,30,9,20,7,30,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,2,28,amealn,9,100,1,9,50,7,40,3,10,8,NA,NA,NA,,,
27,mp,HC_HP_LF,11,28,rhoalb,11,100,2,10,25,3,75,NA,NA,4,NA,NA,NA,,,
27,mp,HC_HP_LF,5,28,riblac,9,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,10,28,sorsco,7,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,13,28,corsto,11,100,1,15,50,11,50,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_LF,5,28,loninv,10,100,1,9,40,7,30,3,30,10,NA,NA,NA,,,
27,sm,HC_HP_LF,10,28,loninv,3,100,1,10,10,9,90,,,10,NA,NA,NA,,,
27,sm,HC_HP_LF,,28,rubpar,1,100,NA,7,25,3,75,NA,NA,4,NA,NA,NA,,,
27,mp,HC_HP_LF,Asslope,29,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,4,29,riblac,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,,29,spipyr,15,100,1,15,20,10,10,9,50,10,NA,NA,NA,,,
27,mp,HC_HP_LF,,29,spipyr,10,100,1,7,10,3,25,1,65,15,NA,NA,NA,,,
27,sm,HC_HP_LF,2,29,poptre,1,100,1,1,100,,,NA,NA,,NA,NA,NA,,,
27,sm,HC_HP_LF,10,29,shecan,7,100,2,10,15,3,60,1,25,19,y,NA,NA,,,
27,sm,HC_HP_LF,,29,spipyr,15,100,1,11,10,7,10,3,40,10,NA,NA,NA,,,
27,sm,HC_HP_LF,3,29,vibedu,17,30,3,15,90,3,10,,,9,y,15,30,,,
27,mp,HC_HP_LF,4,30,rhoalb,10,100,2,9,10,7,10,3,80,12,NA,NA,NA,,,
27,mp,HC_HP_LF,4,30,riblac,1,100,4,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,10,30,riblac,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,LL,30,vacmem,11,20,NA,11,25,10,5,9,30,NA,NA,3,50,,,
27,sm,HC_HP_LF,13,30,corsto,17,100,1,15,65,10,20,7,15,6,NA,NA,NA,,,
27,sm,HC_HP_LF, B,30,poptre-missing,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF,,30,rubpar,0,100,NA,9,30,7,5,3,35,3,NA,NA,NA,,,
27,sm,HC_HP_LF, b38,30,spipyr,15,100,1,15,20,11,10,3,20,10,NA,NA,NA,,,
27,mp,HC_HP_LF,2,31,amealn,10,100,2,10,100,,,NA,NA,12,NA,NA,NA,,,
27,mp,HC_HP_LF,8,31,riblac,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,10,31,samrac,3,100,2,1,100,NA,NA,NA,NA,2,NA,NA,NA,,,
27,mp,HC_HP_LF,10,31,samrac,3,100,2,7,100,NA,NA,NA,NA,2,NA,NA,NA,,,
27,sm,HC_HP_LF,5,31,alninc,9,100,1,7,60,3,40,NA,NA,7,NA,NA,NA,,,
27,sm,HC_HP_LF, A,31,loninv,17,100,5,17,25,15,20,10,5,22,y,15,20,,,
27,sm,HC_HP_LF,9,31,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_LF, w/ 10,31,rubpar,10,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,2,32,amealn,10,100,4,9,75,1,35,,,26,NA,7,75,,,
27,mp,HC_HP_LF,2,32,corsto,17,100,1,11,50,10,50,NA,NA,2,NA,NA,NA,,,
27,mp,HC_HP_LF,11,32,rhoalb,17,40,5,11,40,10,10,7,5,24,NA,11,60,,,
27,mp,HC_HP_LF,sg,32,rubpar,0,100,NA,10,45,3,55,,,7,NA,NA,NA,,,
27,sm,HC_HP_LF,10,32,alnvir,7,70,3,3,100,NA,NA,NA,NA,NA,NA,3,30,,,
27,sm,HC_HP_LF, A,32,riblac,15,45,7,10,5,9,20,7,20,NA,NA,9,45,,,
27,sm,HC_HP_LF,12,32,sorsco,17,100,1,1,100,NA,NA,NA,NA,5,y,NA,NA,,,
27,sm,HC_HP_LF, oc21,32,vacmem,3,20,NA,10,25,10,15,9,5,NA,NA,1,60,,,
